"demographic_id","demographic_label","series_date","total_n","data.Somewhat.Approve","data.Strongly.Approve","data.Somewhat.Disapprove","data.Strongly.Disapprove","data.Don.t.Know...No.Opinion"
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-19",39,23,7,15,31,24
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-20",35,22,7,2,15,55
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-21",26,30,2,8,2,57
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-22",30,22,8,9,26,36
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-23",40,16,2,15,28,39
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-24",20,22,0,11,30,37
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-25",24,17,4,16,35,29
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-26",35,31,2,8,12,47
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-27",37,25,9,6,21,39
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-28",40,9,12,24,34,21
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-29",42,13,1,16,20,49
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-04-30",26,9,11,17,31,32
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-01",38,18,16,16,24,26
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-02",19,12,19,3,33,34
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-03",50,21,3,8,18,50
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-04",41,18,4,5,21,52
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-05",31,17,6,6,25,46
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-06",20,39,3,6,8,45
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-07",34,14,3,10,18,55
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-08",26,23,6,18,15,38
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-09",22,21,0,26,19,35
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-10",37,16,5,17,19,44
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-11",50,28,4,11,19,38
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-12",39,31,4,22,30,14
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-13",25,25,0,5,31,40
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-14",30,18,9,11,34,29
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-15",31,19,7,6,27,40
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-16",23,34,12,6,6,42
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-17",31,16,0,16,12,57
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-18",36,9,12,12,29,39
"demVehicle_8","Vehicle: Never Off-road Motorcycle Owner","2020-05-19",30,17,13,9,9,51
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-09",27,26,20,8,4,42
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-10",22,16,18,24,10,32
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-11",37,26,4,8,16,46
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-12",31,22,0,8,20,50
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-13",32,9,23,8,16,44
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-14",33,42,13,7,15,22
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-15",28,11,13,14,5,57
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-16",27,21,7,19,0,53
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-17",27,9,17,11,19,43
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-18",26,19,14,16,18,34
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-19",24,16,7,0,15,62
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-20",36,31,4,11,2,52
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-21",25,31,13,5,5,45
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-22",30,23,5,11,3,58
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-23",27,34,24,13,4,24
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-24",32,17,25,7,9,43
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-25",18,4,16,20,19,41
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-26",23,25,3,11,3,58
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-27",21,3,4,11,11,71
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-28",30,15,7,8,18,51
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-29",17,12,18,3,5,62
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-30",28,35,7,10,19,30
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-01-31",24,25,3,4,9,60
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-01",35,21,4,5,35,36
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-02",26,15,10,11,18,47
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-03",30,18,18,10,6,48
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-04",27,21,7,23,11,38
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-05",24,21,8,3,8,59
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-06",19,18,3,3,12,63
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-07",20,31,7,8,18,36
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-08",22,19,10,7,13,51
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-09",22,25,8,0,10,57
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-10",17,21,0,22,0,57
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-11",12,18,12,0,0,70
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-12",15,15,18,5,21,41
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-13",17,6,11,0,20,63
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-14",21,27,3,0,25,45
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-15",19,37,13,6,0,44
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-16",20,22,7,10,7,54
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-17",15,27,0,4,14,55
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-18",24,16,5,12,17,50
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-19",15,16,14,26,11,32
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-20",15,21,19,12,20,28
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-21",19,15,30,0,15,40
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-22",19,28,6,25,15,26
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-23",14,21,20,4,6,49
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-24",32,11,18,15,14,42
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-25",25,23,18,10,8,41
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-26",18,14,4,17,23,43
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-27",18,32,4,7,4,52
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-28",18,19,29,2,9,40
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-02-29",19,20,17,4,0,59
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-01",15,9,18,6,24,43
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-02",23,24,6,9,25,36
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-03",16,8,9,15,10,58
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-04",14,12,24,18,26,20
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-05",22,20,11,0,4,65
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-06",9,24,11,0,0,65
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-07",14,38,7,20,0,35
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-08",23,29,19,14,10,28
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-09",15,24,15,0,19,42
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-10",20,32,8,0,0,60
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-11",22,14,6,11,22,46
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-12",17,26,18,0,30,26
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-13",14,23,8,7,9,53
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-14",21,6,17,9,14,54
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-15",19,11,31,20,7,32
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-16",24,32,4,11,6,47
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-17",20,18,3,7,18,55
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-18",31,27,0,0,21,52
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-19",22,22,13,9,20,37
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-20",16,0,17,0,29,53
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-21",12,48,0,0,23,30
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-22",13,10,13,15,13,49
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-23",5,0,49,0,0,51
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-24",21,11,18,19,2,49
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-25",13,25,17,7,13,38
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-26",19,8,13,16,29,33
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-27",10,42,28,0,14,16
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-28",14,23,7,19,30,21
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-29",17,7,22,4,13,53
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-30",11,22,0,8,0,70
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-03-31",13,16,18,6,18,42
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-01",14,21,13,0,38,28
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-02",7,10,5,0,22,63
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-03",11,16,4,15,24,41
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-04",15,16,9,20,12,43
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-05",12,46,0,0,0,54
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-06",15,5,26,18,7,43
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-07",15,27,15,5,5,48
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-08",7,30,0,12,11,47
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-09",17,23,5,23,3,46
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-10",13,20,6,12,20,43
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-11",13,24,6,6,33,31
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-12",21,20,0,2,22,56
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-13",17,21,0,18,14,48
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-14",22,19,30,12,24,15
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-15",9,6,0,0,24,69
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-16",9,46,0,9,20,25
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-17",12,41,0,8,28,23
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-18",9,36,23,7,11,23
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-19",13,18,0,0,54,28
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-20",14,31,0,17,7,46
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-21",9,0,16,0,21,63
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-22",13,54,17,10,14,5
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-23",11,32,22,0,19,27
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-24",13,31,0,5,32,32
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-25",10,0,35,3,18,44
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-26",14,22,14,4,23,37
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-27",12,8,0,0,43,50
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-28",12,22,12,0,22,45
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-29",8,44,0,0,12,44
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-04-30",19,33,9,6,17,35
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-01",9,0,0,13,68,19
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-02",8,42,0,0,31,28
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-03",12,13,8,0,13,66
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-04",12,21,0,17,27,35
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-05",13,0,0,25,45,31
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-06",9,19,14,19,24,24
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-07",13,35,7,8,0,51
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-08",9,9,0,10,25,55
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-09",15,22,4,7,11,55
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-10",12,37,0,0,33,30
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-11",15,30,24,11,5,29
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-12",16,20,11,12,25,33
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-13",20,27,18,7,32,16
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-14",16,36,5,14,4,41
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-15",10,15,0,9,6,71
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-16",5,29,0,0,23,48
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-17",15,13,6,14,33,35
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-18",10,23,12,7,25,33
"demVehicle_8","Vehicle: Future Off-road Motorcycle Owner","2020-05-19",7,49,0,0,0,51
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-09",3,36,43,0,0,20
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-10",2,0,57,0,0,43
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-12",2,0,0,0,100,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-13",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-15",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-16",1,0,0,100,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-20",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-21",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-23",2,0,0,52,48,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-25",2,0,0,0,0,100
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-27",2,57,0,0,0,43
"demVehicle_12","Vehicle: Current UTV Owner","2020-01-28",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-01",1,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-04",1,0,100,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-05",3,24,0,0,47,29
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-06",1,0,100,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-08",2,46,0,0,0,54
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-09",1,0,100,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-10",4,45,55,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-11",4,25,75,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-12",2,51,49,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-13",6,0,57,0,0,43
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-15",1,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-16",3,23,0,0,34,43
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-17",1,0,100,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-19",3,0,37,63,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-20",3,23,77,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-21",4,64,0,0,17,19
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-22",3,19,57,0,23,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-23",1,0,100,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-24",3,28,19,0,0,53
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-25",3,0,0,80,0,20
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-27",2,66,0,34,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-28",4,43,18,0,0,40
"demVehicle_12","Vehicle: Current UTV Owner","2020-02-29",1,0,100,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-01",5,34,66,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-02",1,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-04",1,0,0,0,0,100
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-05",2,63,37,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-06",2,0,40,0,0,60
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-07",3,0,0,25,75,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-08",6,21,46,0,26,8
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-09",6,15,10,0,26,49
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-10",2,0,0,0,100,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-11",2,0,0,0,0,100
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-12",2,0,52,0,0,48
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-13",1,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-15",3,26,0,74,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-17",4,33,35,0,0,33
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-18",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-19",3,45,0,0,55,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-20",3,0,0,0,40,60
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-21",2,39,0,0,0,61
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-22",3,32,0,0,68,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-23",3,65,0,0,35,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-25",2,0,0,0,0,100
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-26",1,0,0,0,0,100
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-27",1,0,0,0,100,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-28",4,26,0,36,0,38
"demVehicle_12","Vehicle: Current UTV Owner","2020-03-29",1,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-04-01",2,28,0,0,0,72
"demVehicle_12","Vehicle: Current UTV Owner","2020-04-02",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-04-03",2,0,0,0,0,100
"demVehicle_12","Vehicle: Current UTV Owner","2020-04-05",3,49,0,0,51,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-04-06",1,0,0,0,0,100
"demVehicle_12","Vehicle: Current UTV Owner","2020-04-07",2,100,0,0,0,0
"demVehicle_12","Vehicle: Current UTV Owner","2020-04-08",2,0,0,0,0,100
